Cedar Creek Ecosystem Science Reserve Dataset: ple244

Cedar Creek Ecosystem Science Reserve
2660 Fawn Lake Dr. NE
Bethel, MN 55005
Office:  763-434-5131
Fax:  763-434-7361

_________________________________________________________________________

USER AGREEMENT:  As a condition for access to data provided by researchers of the Cedar Creek LTER, I agree to abide by the following code of ethics.

A. I agree to notify the Cedar Creek LTER scientists who gathered data if I would like to use those data in any publication. I acknowledge that these data were gathered by Cedar Creek scientists because they had already perceived the importance of these data for a variety of scientific and societal issues. I will provide them with formal recognition that, at their discretion, may include co-authorship or acknowledgements on publications.

B. I realize that the researchers who gathered these data may be using them for scientific analyses, papers or publications that are currently planned or in preparation, and that such activities have precedence over any that I might wish to prepare. In this case, my preparation of any work may be delayed, at the option of the Cedar Creek researchers involved, until their work is completed.

C. Because it may be possible to misinterpret a data set if it is taken out of context, I will seek the assistance and opinion of those Cedar Creek researchers involved in the design of a study and the collection of the data as I analyze the data. Moreover, I realize that this computer data set is not complete, and it may contain errors. The complete data set includes extensive written documentation, which should be referenced to reduce the chance of errors in data and errors of interpretation.

_________________________________________________________________________



The purpose of this experiment is to determine the influences of natural enemies, including plant pathogenic fungi and insect pests, influence plant community composition, productivity, and diversity over time. The experiment is being conducted in a subset of plots within the Big Biodiversity field, including monoculture, 2-species, 4-species, 8-species, 16-species, and 32-species plots. There are 5 different treatments: foliar fungicide, soil drench fungicide, foliar insecticide, the combination of all pesticides, and nontreated control. The pesticides are applied repeatedly throughout the growing season. Within the plots, community productivity, species composition, percent cover, and pest damage are being quantified over time.

_________________________________________________________________________

METHODS AND PROTOCOLS FOLLOW DATA


Experiment Investigators:

Kinkel, Linda 
Borer, Elizabeth 
Seabloom, Eric 
 

ATTRIBUTES:

Field 1 | Name: Year | Definition: Year 
Field 2 | Name: Date | Definition: Date 
Field 3 | Name: Plot | Definition: Plot Identifier 
Field 4 | Name: Treatment | Definition: Treatment Type 
Field 5 | Name: Species | Definition: Species 
Field 6 | Name: Mass g/m^2 | Definition: Mass g/m^2 | Unit: gramsPerMeterSquared 


Data:

Year	Date	Plot	Treatment	Species	Mass g/m^2)
2007	10/5/2007	1	AllPesticides	Agropyron repens	1.1
2007	10/5/2007	1	AllPesticides	Aristida basiramea	9.6
2007	10/5/2007	1	AllPesticides	Bouteloua gracilis	0.3
2007	10/5/2007	1	AllPesticides	Cyperus sp.	0.6
2007	10/5/2007	1	AllPesticides	Lespedeza capitata	54.2
2007	10/5/2007	1	AllPesticides	Schizachyrium scoparium	1.3
2007	10/2/2007	2	Insecticide	Agropyron repens	2.2
2007	10/2/2007	2	Insecticide	Agrostis scabra	20.5
2007	10/2/2007	2	Insecticide	Cyperus sp.	6
2007	10/2/2007	2	Insecticide	Lespedeza capitata	3.2
2007	10/16/2007	3	Control	Aristida basiramea	20.4
2007	10/16/2007	3	Control	Bouteloua gracilis	0.1
2007	10/16/2007	3	Control	Cyperus sp.	0.7
2007	10/16/2007	3	Control	Cyperus Tectorum	1.7
2007	10/16/2007	3	Control	Hedeoma hispida	0.4
2007	10/16/2007	3	Control	Lespedeza capitata	83.1
2007	10/16/2007	3	Control	Petalostemum purpureum	0.2
2007	10/16/2007	3	Control	Taraxicum officinalis	0.9
2007	10/5/2007	4	SoilDrenchFungicide	Aristida basiramea	12.5
2007	10/5/2007	4	SoilDrenchFungicide	Crepis tectorum	0.1
2007	10/5/2007	4	SoilDrenchFungicide	Cyperus sp.	1.1
2007	10/5/2007	4	SoilDrenchFungicide	Euphorbia glyptosperma	0.1
2007	10/5/2007	4	SoilDrenchFungicide	Lespedeza capitata	58.6
2007	10/5/2007	4	SoilDrenchFungicide	Panicum oligosanthes	2.1
2007	10/5/2007	4	SoilDrenchFungicide	Rumex acetosella	3.8
2007	10/5/2007	4	SoilDrenchFungicide	Schizachyrium scoparium	0.6
2007	10/5/2007	5	FoliarFungicide	Agrostis scabra	16.4
2007	10/5/2007	5	FoliarFungicide	Ambrosia artemisiifolia elatior	2.3
2007	10/5/2007	5	FoliarFungicide	Bouteloua gracilis	0.7
2007	10/5/2007	5	FoliarFungicide	Crepis tectorum	0.8
2007	10/5/2007	5	FoliarFungicide	Cyperus sp.	0.6
2007	10/5/2007	5	FoliarFungicide	Lespedeza capitata	81.8
2007	10/5/2007	5	FoliarFungicide	Poa pratensis	2.7
2007	10/5/2007	5	FoliarFungicide	Rumex acetosella	0.8
2007	10/5/2007	6	FoliarFungicide	Achillea millefolium(lanulosa)	0.7
2007	10/5/2007	6	FoliarFungicide	Andropogon gerardi	81.8
2007	10/5/2007	6	FoliarFungicide	Bouteloua gracilis	14.3
2007	10/5/2007	6	FoliarFungicide	Koeleria cristata	1.2
2007	10/5/2007	6	FoliarFungicide	Lespedeza capitata	9.5
2007	10/5/2007	6	FoliarFungicide	Lupinus perennis	65.8
2007	10/5/2007	6	FoliarFungicide	Panicum virgatum	1.5
2007	10/5/2007	6	FoliarFungicide	Petalostemum purpureum	20.5
2007	10/5/2007	6	FoliarFungicide	Petalostemum villosum	14.4
2007	10/5/2007	6	FoliarFungicide	Schizachyrium scoparium	70.3
2007	10/5/2007	6	FoliarFungicide	Solidago nemoralis	0.6
2007	10/5/2007	6	FoliarFungicide	Solidago rigida	60.2
2007	10/5/2007	6	FoliarFungicide	Sorghastrum nutans	18.5
2007	10/5/2007	7	Insecticide	Amorpha canescens	43.5
2007	10/16/2007	37	Control	Andropogon gerardi	38.1
2007	10/16/2007	37	Control	Lupinus perennis	84.7
2007	10/16/2007	37	Control	Petalostemum purpureum	11.2
2007	10/16/2007	37	Control	Poa pratensis	23.2
2007	10/16/2007	37	Control	Schizachyrium scoparium	69.2
2007	10/16/2007	37	Control	Sorghastrum nutans	2.4
2007	10/5/2007	38	SoilDrenchFungicide	Amorpha canescens	14.5
2007	10/5/2007	38	SoilDrenchFungicide	Andropogon gerardi	1.2
2007	10/5/2007	38	SoilDrenchFungicide	Lespedeza capitata	10.8
2007	10/5/2007	38	SoilDrenchFungicide	Lupinus perennis	175.4
2007	10/5/2007	38	SoilDrenchFungicide	Petalostemum purpureum	15
2007	10/5/2007	38	SoilDrenchFungicide	Poa pratensis	23.8
2007	10/5/2007	38	SoilDrenchFungicide	Schizachyrium scoparium	75.5
2007	10/5/2007	38	SoilDrenchFungicide	Sorghastrum nutans	2.4
2007	10/5/2007	39	Insecticide	Andropogon gerardi	37.3
2007	10/5/2007	39	Insecticide	Bouteloua gracilis	0.2
2007	10/5/2007	39	Insecticide	Liatris aspera	17.4
2007	10/5/2007	39	Insecticide	Lupinus perennis	192.4
2007	10/5/2007	39	Insecticide	Petalostemum purpureum	3.6
2007	10/5/2007	39	Insecticide	Poa pratensis	27.3
2007	10/5/2007	39	Insecticide	Schizachyrium scoparium	41.4
2007	10/5/2007	39	Insecticide	Sorghastrum nutans	2.4
2007	10/5/2007	40	FoliarFungicide	Achillea millefolium(lanulosa)	0.4
2007	10/5/2007	40	FoliarFungicide	Andropogon gerardi	23
2007	10/5/2007	40	FoliarFungicide	Lespedeza capitata	0.9
2007	10/5/2007	40	FoliarFungicide	Lupinus perennis	90.7
2007	10/5/2007	40	FoliarFungicide	Petalostemum purpureum	11.5
2007	10/5/2007	40	FoliarFungicide	Poa pratensis	17
2007	10/5/2007	40	FoliarFungicide	Schizachyrium scoparium	25.2
2007	10/5/2007	40	FoliarFungicide	Sorghastrum nutans	22.4
2007	10/16/2007	41	Insecticide	Andropogon gerardi	20.3
2007	10/16/2007	41	Insecticide	Erigeron canadensis	0.1
2007	10/16/2007	41	Insecticide	Koeleria cristata	2.2
2007	10/16/2007	41	Insecticide	Schizachyrium scoparium	0.2
2007	10/16/2007	42	AllPesticides	Andropogon gerardi	11.8
2007	10/16/2007	42	AllPesticides	Poa pratensis	0.1
2007	10/16/2007	42	AllPesticides	Schizachyrium scoparium	1.1
2007	10/16/2007	42	AllPesticides	Sorghastrum nutans	4.3
2007	9/18/2007	43	FoliarFungicide	Andropogon gerardi	35.1
2007	9/18/2007	43	FoliarFungicide	Aristida basiramea	0.1
2007	9/18/2007	43	FoliarFungicide	Sorghastrum nutans	1.4
2007	9/19/2007	44	Control	Andropogon gerardi	18.6
2007	9/19/2007	44	Control	Aristida basiramea	0.4
2007	9/19/2007	44	Control	Cyperus sp.	1.2
2007	9/19/2007	45	SoilDrenchFungicide	Achillea millefolium(lanulosa)	0.3
2007	9/19/2007	45	SoilDrenchFungicide	Andropogon gerardi	8.6
2007	9/19/2007	45	SoilDrenchFungicide	Schizachyrium scoparium	0.6
2007	10/5/2007	46	SoilDrenchFungicide	Leptoloma cognatum	5.8
2007	10/5/2007	46	SoilDrenchFungicide	Lupinus perennis	28.7
2007	10/5/2007	46	SoilDrenchFungicide	Panicum virgatum	60.7
2007	10/5/2007	46	SoilDrenchFungicide	Poa pratensis	18.9
2007	10/5/2007	46	SoilDrenchFungicide	Schizachyrium scoparium	3.5
2007	10/5/2007	46	SoilDrenchFungicide	Sorghastrum nutans	21.4
2007	10/3/2007	47	Control	Agropyron repens	10.2
2007	10/3/2007	47	Control	Andropogon gerardi	6.2
2007	10/3/2007	47	Control	Lespedeza capitata	6.4
2007	10/3/2007	47	Control	Lupinus perennis	51.2
2007	10/3/2007	47	Control	Panicum virgatum	24.4
2007	10/3/2007	47	Control	Poa pratensis	21.2
2007	10/3/2007	47	Control	Schizachyrium scoparium	15.5
2007	10/3/2007	47	Control	Sorghastrum nutans	68.3
2007	10/2/2007	48	Insecticide	Andropogon gerardi	21.9
2007	10/2/2007	48	Insecticide	Lespedeza capitata	2.1
2007	10/2/2007	48	Insecticide	Lupinus perennis	29.8
2007	10/2/2007	48	Insecticide	Panicum virgatum	61.4
2007	10/2/2007	48	Insecticide	Poa pratensis	22.9
2007	10/2/2007	48	Insecticide	Schizachyrium scoparium	7
2007	10/2/2007	48	Insecticide	Sorghastrum nutans	63.3
2007	10/5/2007	49	FoliarFungicide	Agropyron repens	2.9
2007	10/5/2007	49	FoliarFungicide	Lespedeza capitata	66.7
2007	10/5/2007	49	FoliarFungicide	Lupinus perennis	37.8
2007	10/5/2007	49	FoliarFungicide	Panicum oligosanthes	2
2007	10/5/2007	49	FoliarFungicide	Panicum virgatum	27.3
2007	10/5/2007	49	FoliarFungicide	Poa pratensis	20
2007	10/5/2007	49	FoliarFungicide	Sorghastrum nutans	8.7
2007	9/21/2007	50	AllPesticides	Agropyron repens	0.7
2007	9/21/2007	50	AllPesticides	Andropogon gerardi	13.6
2007	9/21/2007	50	AllPesticides	Bouteloua gracilis	0.1
2007	9/21/2007	50	AllPesticides	Lespedeza capitata	24.9
2007	9/21/2007	50	AllPesticides	Lupinus perennis	26
2007	9/21/2007	50	AllPesticides	Miscellaneous litter	1.1
2007	9/21/2007	50	AllPesticides	Panicum oligosanthes	1.3
2007	9/21/2007	50	AllPesticides	Panicum virgatum	34.2
2007	9/21/2007	50	AllPesticides	Poa pratensis	23.9
2007	9/21/2007	50	AllPesticides	Sorghastrum nutans	71.3
2007	10/16/2007	51	Control	Agropyron repens	16.4
2007	10/16/2007	51	Control	Amorpha canescens	599.6
2007	10/16/2007	51	Control	Aristida basiramea	2.9
2007	10/16/2007	51	Control	Crepis tectorum	0.7
2007	10/16/2007	51	Control	Oxybaphus hirsutus	0.6
2007	10/16/2007	51	Control	Poa pratensis	21.6
2007	10/16/2007	51	Control	Rumex acetosella	2.8
2007	10/16/2007	51	Control	Schizachyrium scoparium	42.4
2007	10/16/2007	52	SoilDrenchFungicide	Achillea millefolium(lanulosa)	5.9
2007	10/16/2007	52	SoilDrenchFungicide	Agropyron repens	11.3
2007	10/16/2007	52	SoilDrenchFungicide	Amorpha canescens	587.6
2007	10/16/2007	52	SoilDrenchFungicide	Anemone cylindrica	3
2007	10/16/2007	52	SoilDrenchFungicide	Aristida basiramea	8.8
2007	10/16/2007	52	SoilDrenchFungicide	Chenopodium leptophyllum	0.1
2007	10/16/2007	52	SoilDrenchFungicide	Hedeoma hispida	0.6
2007	10/16/2007	52	SoilDrenchFungicide	Oxybaphus hirsutus	0.5
2007	10/16/2007	52	SoilDrenchFungicide	Physalis virginiana	5.5
2007	10/16/2007	52	SoilDrenchFungicide	Poa pratensis	15.5
2007	10/16/2007	52	SoilDrenchFungicide	Polygonum convolvulus	2
2007	10/16/2007	52	SoilDrenchFungicide	Rumex acetosella	12.6
2007	9/21/2007	53	FoliarFungicide	Agropyron repens	5.4
2007	9/21/2007	53	FoliarFungicide	Amorpha canescens	659.1
2007	9/21/2007	53	FoliarFungicide	Aristida basiramea	11.1
2007	9/21/2007	53	FoliarFungicide	Crepis tectorum	3.2
2007	9/21/2007	53	FoliarFungicide	Euphorbia glyptosperma	1.1
2007	9/21/2007	53	FoliarFungicide	Hedeoma hispida	2
2007	9/21/2007	53	FoliarFungicide	Helianthus laetiflorus	1.1
2007	9/21/2007	53	FoliarFungicide	Lepidium densiflorum	0.1
2007	9/21/2007	53	FoliarFungicide	Liatris aspera	0.5
2007	9/21/2007	53	FoliarFungicide	Poa pratensis	35.1
2007	9/21/2007	53	FoliarFungicide	Rumex acetosella	6.1
2007	10/5/2007	54	Insecticide	Agropyron repens	37.2
2007	10/5/2007	54	Insecticide	Ambrosia artemisiifolia elatior	1.6
2007	10/5/2007	54	Insecticide	Amorpha canescens	348.1
2007	10/5/2007	54	Insecticide	Aristida basiramea	6.4
2007	10/5/2007	54	Insecticide	Asclepias tuberosa	22.6
2007	10/5/2007	54	Insecticide	Liatris aspera	1.2
2007	10/5/2007	54	Insecticide	Miscellaneous litter	1
2007	10/5/2007	54	Insecticide	Poa pratensis	6.9
2007	10/5/2007	54	Insecticide	Rumex acetosella	3.7
2007	10/5/2007	54	Insecticide	Silene antirrhina	0.7
2007	9/20/2007	55	AllPesticides	Agropyron repens	42.8
2007	9/20/2007	55	AllPesticides	Amorpha canescens	702.5
2007	9/20/2007	55	AllPesticides	Aristida basiramea	5.5
2007	9/20/2007	55	AllPesticides	Bouteloua gracilis	6.2
2007	9/20/2007	55	AllPesticides	Hedeoma hispida	0.3
2007	9/20/2007	55	AllPesticides	Lupinus perennis	7.5
2007	9/20/2007	55	AllPesticides	Miscellaneous litter	3.2
2007	9/20/2007	55	AllPesticides	Physalis virginiana	1.5
2007	9/20/2007	55	AllPesticides	Rumex acetosella	11.2
2007	10/16/2007	56	FoliarFungicide	Agropyron repens	3.1
2007	10/16/2007	56	FoliarFungicide	Agrostis scabra	1.6
2007	10/16/2007	56	FoliarFungicide	Cyperus sp.	0.2
2007	10/16/2007	56	FoliarFungicide	Koeleria cristata	19.7
2007	10/16/2007	56	FoliarFungicide	Liatris aspera	50.1
2007	10/16/2007	56	FoliarFungicide	Poa pratensis	3.2
2007	10/16/2007	56	FoliarFungicide	Schizachyrium scoparium	15.2
2007	10/16/2007	56	FoliarFungicide	Sorghastrum nutans	17.4
2007	10/5/2007	57	Insecticide	Agropyron repens	4.4
2007	10/5/2007	57	Insecticide	Agrostis scabra	1.9
2007	10/5/2007	57	Insecticide	Cyperus sp.	1.2
2007	10/5/2007	57	Insecticide	Koeleria cristata	24.1
2007	10/5/2007	57	Insecticide	Lespedeza capitata	4.8
2007	10/5/2007	57	Insecticide	Liatris aspera	95
2007	10/5/2007	57	Insecticide	Panicum oligosanthes	13.5
2007	10/5/2007	57	Insecticide	Poa pratensis	3.7
2007	10/5/2007	57	Insecticide	Sporobolus cryptandrus	3.3
2007	10/2/2007	58	SoilDrenchFungicide	Achillea millefolium(lanulosa)	1.2
2007	10/2/2007	58	SoilDrenchFungicide	Agropyron repens	9.5
2007	10/2/2007	58	SoilDrenchFungicide	Digitaria sp.	0.2
2007	10/2/2007	58	SoilDrenchFungicide	Koeleria cristata	49.2
2007	10/2/2007	58	SoilDrenchFungicide	Liatris aspera	129.5
2007	10/2/2007	58	SoilDrenchFungicide	Poa pratensis	7.2
2007	10/2/2007	58	SoilDrenchFungicide	Schizachyrium scoparium	1.6
2007	10/2/2007	58	SoilDrenchFungicide	Sorghastrum nutans	42.6
2007	9/18/2007	59	Control	Agropyron repens	9.9
2007	9/18/2007	59	Control	Andropogon gerardi	7.5
2007	9/18/2007	59	Control	Koeleria cristata	23
2007	9/18/2007	59	Control	Leptoloma cognatum	1.2
2007	9/18/2007	59	Control	Liatris aspera	35
2007	9/18/2007	59	Control	Miscellaneous litter	12
2007	9/18/2007	59	Control	Physalis virginiana	0.7
2007	9/18/2007	59	Control	Poa pratensis	2.7
2007	9/18/2007	59	Control	Schizachyrium scoparium	0.7
2007	10/5/2007	60	AllPesticides	Achillea millefolium(lanulosa)	6.2
2007	10/5/2007	60	AllPesticides	Agropyron repens	15.4
2007	10/5/2007	60	AllPesticides	Bouteloua gracilis	5.3
2007	10/5/2007	60	AllPesticides	Digitaria sp.	0.3
2007	10/5/2007	60	AllPesticides	Koeleria cristata	19.3
2007	10/5/2007	60	AllPesticides	Leptoloma cognatum	32.2
2007	10/5/2007	60	AllPesticides	Liatris aspera	2.3
2007	10/5/2007	60	AllPesticides	Miscellaneous litter	0.3
2007	10/5/2007	60	AllPesticides	Poa pratensis	2.5
2007	10/5/2007	60	AllPesticides	Sorghastrum nutans	287.3
2007	10/5/2007	60	AllPesticides	Taraxicum officinalis	0.4
2007	10/5/2007	65	AllPesticides	Achillea millefolium(lanulosa)	0.4
2007	10/5/2007	65	AllPesticides	Agrostis scabra	0.2
2007	10/5/2007	65	AllPesticides	Crepis tectorum	1.4
2007	10/5/2007	65	AllPesticides	Digitaria sp.	0.6
2007	10/5/2007	65	AllPesticides	Leptoloma cognatum	0.2
2007	10/5/2007	65	AllPesticides	Liatris aspera	198.9
2007	10/5/2007	65	AllPesticides	Poa Pratensis	0.2
2007	10/5/2007	65	AllPesticides	Rumex acetosella	6.9
2007	10/5/2007	65	AllPesticides	Schizachyrium scoparium	2.3
2007	10/5/2007	65	AllPesticides	Solidago nemoralis	10.7
2007	10/5/2007	64	Control	Lepidium densiflorum	0.1
2007	10/5/2007	64	Control	Leptoloma cognatum	1.1
2007	10/5/2007	64	Control	Liatris aspera	411.7
2007	10/5/2007	64	Control	Polygonum tenue	4.5
2007	9/20/2007	63	SoilDrenchFungicide	Aristida basiramea	0.4
2007	9/20/2007	63	SoilDrenchFungicide	Crepis tectorum	1.1
2007	9/20/2007	63	SoilDrenchFungicide	Hedeoma hispida	1
2007	9/20/2007	63	SoilDrenchFungicide	Liatris aspera	109.6
2007	9/20/2007	63	SoilDrenchFungicide	Polygonum tenue	2.8
2007	10/3/2007	62	FoliarFungicide	Agrostis scabra	3.7
2007	10/3/2007	62	FoliarFungicide	Andropogon gerardi	0.1
2007	10/3/2007	62	FoliarFungicide	Aristida basiramea	0.5
2007	10/3/2007	62	FoliarFungicide	Hedeoma hispida	0.2
2007	10/3/2007	62	FoliarFungicide	Lepidium densiflorum	0.4
2007	10/3/2007	62	FoliarFungicide	Liatris aspera	122.9
2007	10/3/2007	62	FoliarFungicide	Miscellaneous litter	1.5
2007	10/3/2007	62	FoliarFungicide	Petalostemum purpureum	4
2007	10/3/2007	62	FoliarFungicide	Polygonum tenue	3.7
2007	10/5/2007	61	Insecticide	Agropyron repens	0.3
2007	10/5/2007	61	Insecticide	Agrostis scabra	0.3
2007	10/5/2007	61	Insecticide	Aristida basiramea	0.6
2007	10/5/2007	61	Insecticide	Crepis tectorum	0.9
2007	10/5/2007	61	Insecticide	Cyperus sp.	3.4
2007	10/5/2007	61	Insecticide	Hedeoma hispida	0.7
2007	10/5/2007	61	Insecticide	Lepidium densiflorum	0.4
2007	10/5/2007	61	Insecticide	Liatris aspera	249
2007	10/5/2007	61	Insecticide	Panicum oligosanthes	8
2007	10/5/2007	61	Insecticide	Polygonum tenue	4.3
2007	10/5/2007	61	Insecticide	Schizachyrium scoparium	1.6
2007	10/5/2007	61	Insecticide	Solidago nemoralis	2.5
2007	10/2/2007	66	SoilDrenchFungicide	Agrostis scabra	0.3
2007	10/2/2007	66	SoilDrenchFungicide	Cyperus sp.	0.4
2007	10/2/2007	66	SoilDrenchFungicide	Panicum virgatum	59.7
2007	10/2/2007	66	SoilDrenchFungicide	Poa pratensis	1.7
2007	10/2/2007	66	SoilDrenchFungicide	Solidago rigida	79.7
2007	10/16/2007	67	AllPesticides	Cyperus sp.	0.7
2007	10/16/2007	67	AllPesticides	Liatris aspera	256.6
2007	10/16/2007	67	AllPesticides	Panicum virgatum	54.6
2007	10/16/2007	67	AllPesticides	Poa pratensis	0.1
2007	10/16/2007	67	AllPesticides	Schizachyrium scoparium	32.9
2007	10/16/2007	67	AllPesticides	Sorghastrum nutans	8.3
2007	10/16/2007	67	AllPesticides	Sporobolus cryptandrus	9.3
2007	9/19/2007	68	Insecticide	Agrostis scabra	4.4
2007	9/19/2007	68	Insecticide	Andropogon gerardi	4.6
2007	9/19/2007	68	Insecticide	Cyperus sp.	0.3
2007	9/19/2007	68	Insecticide	Koeleria cristata	0.1
2007	9/19/2007	68	Insecticide	Liatris aspera	56.5
2007	9/19/2007	68	Insecticide	Miscellaneous litter	2.5
2007	9/19/2007	68	Insecticide	Panicum virgatum	82.3
2007	9/19/2007	68	Insecticide	Poa pratensis	1.8
2007	9/19/2007	68	Insecticide	Schizachyrium scoparium	5.1
2007	9/19/2007	68	Insecticide	Sorghastrum nutans	7.1
2007	9/20/2007	69	Control	Andropogon gerardi	3.6
2007	9/20/2007	69	Control	Cyperus sp.	0.4
2007	9/20/2007	69	Control	Liatris aspera	194.7
2007	9/20/2007	69	Control	Miscellaneous litter	41.1
2007	9/20/2007	69	Control	Panicum virgatum	64
2007	9/20/2007	69	Control	Poa pratensis	1
2007	9/20/2007	69	Control	Schizachyrium scoparium	1.1
2007	9/19/2007	70	FoliarFungicide	Agrostis scabra	0.1
2007	9/19/2007	70	FoliarFungicide	Andropogon gerardi	9.4
2007	9/19/2007	70	FoliarFungicide	Cyperus sp.	0.6
2007	9/19/2007	70	FoliarFungicide	Koeleria cristata	2.8
2007	9/19/2007	70	FoliarFungicide	Liatris aspera	155.5
2007	9/19/2007	70	FoliarFungicide	Panicum virgatum	28.7
2007	9/19/2007	70	FoliarFungicide	Poa pratensis	0.2
2007	9/19/2007	70	FoliarFungicide	Schizachyrium scoparium	2.9
2007	9/19/2007	70	FoliarFungicide	Solidago nemoralis	2
2007	9/19/2007	70	FoliarFungicide	Taraxicum officinalis	0.2
2007	10/5/2007	75	Control	Andropogon gerardi	8.4
2007	10/5/2007	75	Control	Lespedeza capitata	95.9
2007	10/5/2007	75	Control	Petalostemum purpureum	33.9
2007	10/5/2007	75	Control	Schizachyrium scoparium	26.7
2007	10/5/2007	75	Control	Sorghastrum nutans	44.9
2007	10/5/2007	74	Insecticide	Lespedeza capitata	27.4
2007	10/5/2007	74	Insecticide	Panicum oligosanthes	0.4
2007	10/5/2007	74	Insecticide	Petalostemum purpureum	51.4
2007	10/5/2007	74	Insecticide	Sorghastrum nutans	34.7
2007	10/2/2007	73	AllPesticides	Andropogon gerardi	29.3
2007	10/2/2007	73	AllPesticides	Bouteloua gracilis	1.8
2007	10/2/2007	73	AllPesticides	Lespedeza capitata	44.6
2007	10/2/2007	73	AllPesticides	Petalostemum purpureum	35.3
2007	10/2/2007	73	AllPesticides	Poa pratensis	1.1
2007	10/2/2007	73	AllPesticides	Schizachyrium scoparium	5.6
2007	10/2/2007	73	AllPesticides	Sorghastrum nutans	64.7
2007	10/2/2007	73	AllPesticides	Sporobolus cryptandrus	26.1
2007	10/5/2007	72	FoliarFungicide	Bouteloua gracilis	0.4
2007	10/5/2007	72	FoliarFungicide	Lespedeza capitata	165
2007	10/5/2007	72	FoliarFungicide	Petalostemum purpureum	81.5
2007	10/5/2007	72	FoliarFungicide	Poa pratensis	5.8
2007	10/5/2007	72	FoliarFungicide	Schizachyrium scoparium	4.4
2007	10/5/2007	72	FoliarFungicide	Sorghastrum nutans	109.6
2007	10/5/2007	71	SoilDrenchFungicide	Achillea millefolium(lanulosa)	1
2007	10/5/2007	71	SoilDrenchFungicide	Lespedeza capitata	195.6
2007	10/5/2007	71	SoilDrenchFungicide	Petalostemum purpureum	30.6
2007	10/5/2007	71	SoilDrenchFungicide	Physalis virginiana	1.7
2007	10/5/2007	71	SoilDrenchFungicide	Poa pratensis	11.3
2007	10/5/2007	71	SoilDrenchFungicide	Polygonum convolvulus	0.2
2007	10/5/2007	71	SoilDrenchFungicide	Schizachyrium scoparium	11.7
2007	10/5/2007	71	SoilDrenchFungicide	Sorghastrum nutans	70.1
2007	10/5/2007	71	SoilDrenchFungicide	Taraxicum officinalis	0.8
2007	10/5/2007	80	SoilDrenchFungicide	Achillea millefolium(lanulosa)	8.3
2007	10/5/2007	80	SoilDrenchFungicide	Amorpha canescens	2.9
2007	10/5/2007	80	SoilDrenchFungicide	Andropogon gerardi	155.5
2007	10/5/2007	80	SoilDrenchFungicide	Lespedeza capitata	32.5
2007	10/5/2007	80	SoilDrenchFungicide	Lupinus perennis	86.3
2007	10/5/2007	80	SoilDrenchFungicide	Panicum oligosanthes	8
2007	10/5/2007	80	SoilDrenchFungicide	Petalostemum purpureum	4.6
2007	10/5/2007	80	SoilDrenchFungicide	Poa pratensis	12.5
2007	10/5/2007	80	SoilDrenchFungicide	Schizachyrium scoparium	13.9
2007	10/5/2007	80	SoilDrenchFungicide	Sorghastrum nutans	12.7
2007	10/5/2007	79	AllPesticides	Achillea millefolium(lanulosa)	1.8
2007	10/5/2007	79	AllPesticides	Amorpha canescens	60.6
2007	10/5/2007	79	AllPesticides	Andropogon gerardi	166.4
2007	10/5/2007	79	AllPesticides	Asclepias tuberosa	14.9
2007	10/5/2007	79	AllPesticides	Liatris aspera	2.1
2007	10/5/2007	79	AllPesticides	Lupinus perennis	68.2
2007	10/5/2007	79	AllPesticides	POA Pratensis	40.1
2007	10/5/2007	79	AllPesticides	Schizachyrium scoparium	3.3
2007	10/5/2007	79	AllPesticides	Sorghastrum nutans	50.9
2007	9/21/2007	78	Control	Achillea millefolium(lanulosa)	1.8
2007	9/21/2007	78	Control	Amorpha canescens	32.5
2007	9/21/2007	78	Control	Andropogon gerardi	177.1
2007	9/21/2007	78	Control	Asclepias tuberosa	12
2007	9/21/2007	78	Control	Lupinus perennis	15.4
2007	9/21/2007	78	Control	Panicum oligosanthes	0.5
2007	9/21/2007	78	Control	Petalostemum purpureum	2.9
2007	9/21/2007	78	Control	Poa pratensis	24.2
2007	9/21/2007	78	Control	Schizachyrium scoparium	1.5
2007	9/21/2007	78	Control	Solidago rigida	9.4
2007	9/21/2007	78	Control	Sorghastrum nutans	18.6
2007	10/5/2007	77	Insecticide	Achillea millefolium(lanulosa)	0.4
2007	10/5/2007	77	Insecticide	Andropogon gerardi	117.2
2007	10/5/2007	77	Insecticide	Lupinus perennis	59
2007	10/5/2007	77	Insecticide	Monarda fistulosa	1.1
2007	10/5/2007	77	Insecticide	Panicum oligosanthes	0.1
2007	10/5/2007	77	Insecticide	Petalostemum purpureum	12.1
2007	10/5/2007	77	Insecticide	Poa pratensis	66.9
2007	10/5/2007	77	Insecticide	Schizachyrium scoparium	0.2
2007	10/5/2007	77	Insecticide	Sorghastrum nutans	39.2
2007	10/2/2007	76	FoliarFungicide	Achillea millefolium(lanulosa)	2.8
2007	10/2/2007	76	FoliarFungicide	Andropogon gerardi	256.3
2007	10/2/2007	76	FoliarFungicide	Lespedeza capitata	0.9
2007	10/2/2007	76	FoliarFungicide	Lupinus perennis	104.8
2007	10/2/2007	76	FoliarFungicide	Poa pratensis	53
2007	10/2/2007	76	FoliarFungicide	Sorghastrum nutans	70.2
2007	10/16/2007	81	Insecticide	Bouteloua gracilis	1.2
2007	10/16/2007	81	Insecticide	Cyperus sp.	0.8
2007	10/16/2007	81	Insecticide	Koeleria cristata	54.2
