"","Plot","Year","Treatment","invsimpson_biomass","BigBioPlot","NumSp"
"2080",144,2023,"Insecticide",1,280,1
"2081",144,2016,"Insecticide",1,280,1
"2082",144,2011,"Insecticide",1,280,1
"2083",144,2010,"Insecticide",1,280,1
"2084",144,2009,"Insecticide",1,280,1
"2085",145,2021,"AllPesticides",1,280,1
"2086",145,2011,"AllPesticides",1,280,1
"2087",145,2017,"AllPesticides",1,280,1
"2088",145,2022,"AllPesticides",1,280,1
"2089",145,2016,"AllPesticides",1,280,1
"2090",145,2009,"AllPesticides",1,280,1
"2091",145,2012,"AllPesticides",1,280,1
"2092",145,2023,"AllPesticides",1,280,1
"2093",145,2018,"AllPesticides",1,280,1
"2094",145,2014,"AllPesticides",1,280,1
"2095",145,2024,"AllPesticides",1,280,1
"2096",145,2010,"AllPesticides",1,280,1
"2097",145,2013,"AllPesticides",1,280,1
"2098",145,2015,"AllPesticides",1,280,1
"2099",145,2007,"AllPesticides",1,280,1
"2100",146,2009,"Insecticide",1,282,1
"2101",146,2023,"Insecticide",1,282,1
"2102",146,2024,"Insecticide",1,282,1
"2103",146,2007,"Insecticide",1,282,1
"2104",146,2013,"Insecticide",1,282,1
"2105",146,2017,"Insecticide",1,282,1
"2106",146,2014,"Insecticide",1,282,1
"2107",146,2022,"Insecticide",1,282,1
"2108",146,2012,"Insecticide",1,282,1
"2109",146,2021,"Insecticide",1,282,1
"2110",146,2018,"Insecticide",1,282,1
"2111",146,2011,"Insecticide",1,282,1
"2112",146,2010,"Insecticide",1,282,1
"2113",146,2016,"Insecticide",1,282,1
"2114",146,2015,"Insecticide",1,282,1
"2115",147,2014,"AllPesticides",1,282,1
"2116",147,2023,"AllPesticides",1,282,1
"2117",147,2015,"AllPesticides",1,282,1
"2118",147,2011,"AllPesticides",1,282,1
"2119",147,2007,"AllPesticides",1,282,1
"2120",147,2013,"AllPesticides",1,282,1
"2121",147,2016,"AllPesticides",1,282,1
"2122",147,2010,"AllPesticides",1,282,1
"2123",147,2024,"AllPesticides",1,282,1
"2124",147,2018,"AllPesticides",1,282,1
"2125",147,2017,"AllPesticides",1,282,1
"2126",147,2021,"AllPesticides",1,282,1
"2127",147,2009,"AllPesticides",1,282,1
"2128",147,2022,"AllPesticides",1,282,1
"2129",147,2012,"AllPesticides",1,282,1
"2130",148,2021,"Control",1,282,1
"2131",148,2014,"Control",1,282,1
"2132",148,2015,"Control",1,282,1
"2133",148,2017,"Control",1,282,1
"2134",148,2018,"Control",1,282,1
"2135",148,2023,"Control",1,282,1
"2136",148,2011,"Control",1,282,1
"2137",148,2007,"Control",1,282,1
"2138",148,2013,"Control",1,282,1
"2139",148,2022,"Control",1,282,1
"2140",148,2024,"Control",1,282,1
"2141",148,2016,"Control",1,282,1
"2142",148,2010,"Control",1,282,1
"2143",148,2009,"Control",1,282,1
"2144",148,2012,"Control",1,282,1
"2145",149,2013,"FoliarFungicide",1,282,1
"2146",149,2009,"FoliarFungicide",1,282,1
"2147",149,2011,"FoliarFungicide",1,282,1
"2148",149,2007,"FoliarFungicide",1,282,1
"2149",149,2022,"FoliarFungicide",1,282,1
"2150",149,2014,"FoliarFungicide",1,282,1
"2151",149,2023,"FoliarFungicide",1,282,1
"2152",149,2010,"FoliarFungicide",1,282,1
"2153",149,2024,"FoliarFungicide",1,282,1
"2154",149,2018,"FoliarFungicide",1,282,1
"2155",149,2021,"FoliarFungicide",1,282,1
"2156",149,2015,"FoliarFungicide",1,282,1
"2157",149,2012,"FoliarFungicide",1,282,1
"2158",149,2017,"FoliarFungicide",1,282,1
"2159",149,2016,"FoliarFungicide",1,282,1
"2160",150,2009,"SoilDrenchFungicide",1,282,1
"2161",150,2022,"SoilDrenchFungicide",1,282,1
"2162",150,2013,"SoilDrenchFungicide",1,282,1
"2163",150,2021,"SoilDrenchFungicide",1,282,1
"2164",150,2023,"SoilDrenchFungicide",1,282,1
"2165",150,2014,"SoilDrenchFungicide",1,282,1
"2166",150,2024,"SoilDrenchFungicide",1,282,1
"2167",150,2011,"SoilDrenchFungicide",1,282,1
"2168",150,2007,"SoilDrenchFungicide",1,282,1
"2169",150,2012,"SoilDrenchFungicide",1,282,1
"2170",150,2018,"SoilDrenchFungicide",1,282,1
"2171",150,2016,"SoilDrenchFungicide",1,282,1
"2172",150,2015,"SoilDrenchFungicide",1,282,1
"2173",150,2010,"SoilDrenchFungicide",1,282,1
"2174",150,2017,"SoilDrenchFungicide",1,282,1
"2175",151,2023,"AllPesticides",2.36460799657779,286,4
"2176",151,2009,"AllPesticides",1.85531339688128,286,4
"2177",151,2018,"AllPesticides",2.62395211684474,286,4
"2178",151,2022,"AllPesticides",1.79434940949649,286,4
"2179",151,2016,"AllPesticides",1.91644207642381,286,4
"2180",151,2015,"AllPesticides",2.51835978084924,286,4
"2181",151,2012,"AllPesticides",1.87550876915386,286,4
"2182",151,2007,"AllPesticides",1.92723258733388,286,4
"2183",151,2013,"AllPesticides",3.08526465295251,286,4
"2184",151,2010,"AllPesticides",2.04376694547247,286,4
"2185",151,2021,"AllPesticides",2.14904162272061,286,4
"2186",151,2017,"AllPesticides",2.23930616960896,286,4
"2187",151,2011,"AllPesticides",1.71924652114642,286,4
"2188",151,2024,"AllPesticides",1.77472464469526,286,4
"2189",151,2014,"AllPesticides",1.95169671803869,286,4
"2190",152,2024,"FoliarFungicide",2.34834006075454,286,4
"2191",152,2007,"FoliarFungicide",1.95831376936415,286,4
"2192",152,2015,"FoliarFungicide",2.17247976453274,286,4
"2193",152,2023,"FoliarFungicide",2.7178492493997,286,4
"2194",152,2016,"FoliarFungicide",3.57360324670262,286,4
"2195",152,2010,"FoliarFungicide",2.04166938947225,286,4
"2196",152,2013,"FoliarFungicide",2.59990698039304,286,4
"2197",152,2014,"FoliarFungicide",1.55410275277825,286,4
"2198",152,2021,"FoliarFungicide",1.76027197090977,286,4
"2199",152,2018,"FoliarFungicide",1.74125928388851,286,4
"2200",152,2012,"FoliarFungicide",2.28445053453391,286,4
"2201",152,2009,"FoliarFungicide",1.35159687165246,286,4
"2202",152,2022,"FoliarFungicide",1.91229732840803,286,4
"2203",152,2011,"FoliarFungicide",1.71241193625816,286,4
"2204",152,2017,"FoliarFungicide",3.13413181490935,286,4
"2205",153,2011,"SoilDrenchFungicide",2.12282566701166,286,4
"2206",153,2024,"SoilDrenchFungicide",2.83029519436248,286,4
"2207",153,2007,"SoilDrenchFungicide",1.68381665107577,286,4
"2208",153,2023,"SoilDrenchFungicide",2.51249962326127,286,4
"2209",153,2013,"SoilDrenchFungicide",2.09532496430719,286,4
"2210",153,2015,"SoilDrenchFungicide",1.74902754488286,286,4
"2211",153,2016,"SoilDrenchFungicide",2.82566518805425,286,4
"2212",153,2022,"SoilDrenchFungicide",2.18875843486489,286,4
"2213",153,2010,"SoilDrenchFungicide",1.54446960695249,286,4
"2214",153,2012,"SoilDrenchFungicide",2.20293307496206,286,4
"2215",153,2018,"SoilDrenchFungicide",1.77675094282326,286,4
"2216",153,2021,"SoilDrenchFungicide",2.86807874983238,286,4
"2217",153,2014,"SoilDrenchFungicide",2.20003583081979,286,4
"2218",153,2009,"SoilDrenchFungicide",2.10178993312778,286,4
"2219",153,2017,"SoilDrenchFungicide",2.508260188551,286,4
"2220",154,2011,"Control",2.34205401216501,286,4
"2221",154,2009,"Control",1.88840533763726,286,4
"2222",154,2024,"Control",2.10413908668494,286,4
"2223",154,2016,"Control",3.33678370257206,286,4
"2224",154,2022,"Control",2.00317010234394,286,4
"2225",154,2015,"Control",2.13698572135357,286,4
"2226",154,2021,"Control",2.20742441715324,286,4
"2227",154,2014,"Control",1.79154731409964,286,4
"2228",154,2012,"Control",2.19736594757452,286,4
"2229",154,2013,"Control",2.63398075234494,286,4
"2230",154,2010,"Control",1.38776276979782,286,4
"2231",154,2018,"Control",1.99895512120326,286,4
"2232",154,2023,"Control",1.40963456907583,286,4
"2233",154,2017,"Control",3.53766477869524,286,4
"2234",154,2007,"Control",1.94624187296341,286,4
"2235",155,2009,"Insecticide",1.9343786025167,286,4
"2236",155,2007,"Insecticide",1.78775534691184,286,4
"2237",155,2015,"Insecticide",2.86552154607267,286,4
"2238",155,2024,"Insecticide",2.49695082479846,286,4
"2239",155,2023,"Insecticide",1.75298008694077,286,4
"2240",155,2016,"Insecticide",2.12726748810945,286,4
"2241",155,2011,"Insecticide",2.36960726854489,286,4
"2242",155,2018,"Insecticide",1.77380709261483,286,4
"2243",155,2012,"Insecticide",1.95534223661597,286,4
"2244",155,2022,"Insecticide",2.22766222202089,286,4
"2245",155,2014,"Insecticide",2.76954899331649,286,4
"2246",155,2013,"Insecticide",2.2933980793911,286,4
"2247",155,2021,"Insecticide",1.41800341549609,286,4
"2248",155,2017,"Insecticide",1.87550578875035,286,4
"2249",155,2010,"Insecticide",2.03083441642682,286,4
"2250",156,2009,"AllPesticides",1,290,2
"2251",156,2014,"AllPesticides",1,290,2
"2252",156,2024,"AllPesticides",1.01718319744464,290,2
"2253",156,2018,"AllPesticides",1.32801693719125,290,2
"2254",156,2023,"AllPesticides",1.74794740248551,290,2
"2255",156,2015,"AllPesticides",1.81038854898578,290,2
"2256",156,2022,"AllPesticides",1.10657016294658,290,2
"2257",156,2021,"AllPesticides",1.60725076994956,290,2
"2258",156,2011,"AllPesticides",1,290,2
"2259",156,2012,"AllPesticides",1,290,2
"2260",156,2017,"AllPesticides",1.1734331150608,290,2
"2261",156,2010,"AllPesticides",1,290,2
"2262",156,2013,"AllPesticides",1.40170305475427,290,2
"2263",156,2016,"AllPesticides",1.11672349266884,290,2
"2264",156,2007,"AllPesticides",1,290,2
"2265",157,2017,"FoliarFungicide",1.40412393452093,290,2
"2266",157,2018,"FoliarFungicide",1.55107206037677,290,2
"2267",157,2022,"FoliarFungicide",1.0083643555673,290,2
"2268",157,2013,"FoliarFungicide",1.63316648671714,290,2
"2269",157,2016,"FoliarFungicide",1.75259120454412,290,2
"2270",157,2024,"FoliarFungicide",1.16745436844242,290,2
"2271",157,2012,"FoliarFungicide",1.01688661263804,290,2
"2272",157,2011,"FoliarFungicide",1.54368123654866,290,2
"2273",157,2007,"FoliarFungicide",1.18503779795427,290,2
"2274",157,2023,"FoliarFungicide",1.66986100007737,290,2
"2275",157,2021,"FoliarFungicide",1.90838729107062,290,2
"2276",157,2015,"FoliarFungicide",1.02560399697735,290,2
"2277",157,2009,"FoliarFungicide",1.36090752884244,290,2
"2278",157,2010,"FoliarFungicide",1.61842061253387,290,2
"2279",157,2014,"FoliarFungicide",1,290,2
"2280",158,2011,"Control",1,290,2
"2281",158,2024,"Control",1,290,2
"2282",158,2022,"Control",1,290,2
"2283",158,2021,"Control",1,290,2
"2284",158,2017,"Control",1.21964982568802,290,2
"2285",158,2023,"Control",1.22728920466903,290,2
"2286",158,2010,"Control",1,290,2
"2287",158,2018,"Control",1,290,2
"2288",158,2014,"Control",1.03396280330149,290,2
"2289",158,2015,"Control",1.17830096559454,290,2
"2290",158,2016,"Control",1.64542597231508,290,2
"2291",158,2012,"Control",1,290,2
"2292",158,2007,"Control",1,290,2
"2293",158,2009,"Control",1,290,2
"2294",158,2013,"Control",1,290,2
"2295",159,2023,"Insecticide",1.42882631062476,290,2
"2296",159,2024,"Insecticide",1.0600141237086,290,2
"2297",159,2014,"Insecticide",1.94690296968398,290,2
"2298",159,2017,"Insecticide",1.06747429235856,290,2
"2299",159,2021,"Insecticide",1.52001264494637,290,2
"2300",159,2013,"Insecticide",1.2092231421182,290,2
"2301",159,2016,"Insecticide",1.00681423094671,290,2
"2302",159,2010,"Insecticide",1.30329097608473,290,2
"2303",159,2022,"Insecticide",1.49972555889428,290,2
"2304",159,2007,"Insecticide",1.48507594121961,290,2
"2305",159,2018,"Insecticide",1.58064687160261,290,2
"2306",159,2011,"Insecticide",1,290,2
"2307",159,2015,"Insecticide",1.97829539220189,290,2
"2308",159,2012,"Insecticide",1.85077574047955,290,2
"2309",159,2009,"Insecticide",1.73518043261929,290,2
"2310",160,2023,"SoilDrenchFungicide",1.97742419069954,290,2
"2311",160,2022,"SoilDrenchFungicide",1,290,2
"2312",160,2011,"SoilDrenchFungicide",1.02715967549029,290,2
"2313",160,2015,"SoilDrenchFungicide",1.06451396341184,290,2
"2314",160,2010,"SoilDrenchFungicide",1.94226327944573,290,2
"2315",160,2007,"SoilDrenchFungicide",1.45092359914595,290,2
"2316",160,2021,"SoilDrenchFungicide",1,290,2
"2317",160,2012,"SoilDrenchFungicide",1,290,2
"2318",160,2017,"SoilDrenchFungicide",1.11072411274003,290,2
"2319",160,2018,"SoilDrenchFungicide",1.02173656231542,290,2
"2320",160,2014,"SoilDrenchFungicide",1,290,2
"2321",160,2016,"SoilDrenchFungicide",1.67560321715818,290,2
"2322",160,2024,"SoilDrenchFungicide",1,290,2
"2323",160,2009,"SoilDrenchFungicide",1.31667258411478,290,2
"2324",160,2013,"SoilDrenchFungicide",1.00480766452672,290,2
"2325",161,2018,"AllPesticides",1,291,1
"2326",161,2023,"AllPesticides",1,291,1
"2327",161,2022,"AllPesticides",1,291,1
"2328",161,2016,"AllPesticides",1,291,1
"2329",161,2010,"AllPesticides",1,291,1
"2330",161,2021,"AllPesticides",1,291,1
"2331",161,2014,"AllPesticides",1,291,1
"2332",161,2009,"AllPesticides",1,291,1
"2333",161,2024,"AllPesticides",1,291,1
"2334",161,2015,"AllPesticides",1,291,1
"2335",161,2007,"AllPesticides",1,291,1
"2336",161,2013,"AllPesticides",1,291,1
"2337",161,2011,"AllPesticides",1,291,1
"2338",161,2012,"AllPesticides",1,291,1
"2339",161,2017,"AllPesticides",1,291,1
"2340",162,2015,"Insecticide",1,291,1
"2341",162,2018,"Insecticide",1,291,1
"2342",162,2010,"Insecticide",1,291,1
"2343",162,2022,"Insecticide",1,291,1
"2344",162,2011,"Insecticide",1,291,1
"2345",162,2014,"Insecticide",1,291,1
"2346",162,2017,"Insecticide",1,291,1
"2347",162,2016,"Insecticide",1,291,1
"2348",162,2009,"Insecticide",1,291,1
"2349",162,2013,"Insecticide",1,291,1
"2350",162,2007,"Insecticide",1,291,1
"2351",162,2023,"Insecticide",1,291,1
"2352",162,2024,"Insecticide",1,291,1
"2353",162,2021,"Insecticide",1,291,1
"2354",162,2012,"Insecticide",1,291,1
"2355",163,2010,"FoliarFungicide",1,291,1
"2356",163,2018,"FoliarFungicide",1,291,1
"2357",163,2013,"FoliarFungicide",1,291,1
"2358",163,2014,"FoliarFungicide",1,291,1
"2359",163,2023,"FoliarFungicide",1,291,1
"2360",163,2012,"FoliarFungicide",1,291,1
"2361",163,2022,"FoliarFungicide",1,291,1
"2362",163,2011,"FoliarFungicide",1,291,1
"2363",163,2009,"FoliarFungicide",1,291,1
"2364",163,2016,"FoliarFungicide",1,291,1
"2365",163,2007,"FoliarFungicide",1,291,1
"2366",163,2021,"FoliarFungicide",1,291,1
"2367",163,2015,"FoliarFungicide",1,291,1
"2368",163,2017,"FoliarFungicide",1,291,1
"2369",163,2024,"FoliarFungicide",1,291,1
"2370",164,2022,"SoilDrenchFungicide",1,291,1
"2371",164,2016,"SoilDrenchFungicide",1,291,1
"2372",164,2023,"SoilDrenchFungicide",1,291,1
"2373",164,2012,"SoilDrenchFungicide",1,291,1
"2374",164,2024,"SoilDrenchFungicide",1,291,1
"2375",164,2021,"SoilDrenchFungicide",1,291,1
"2376",164,2018,"SoilDrenchFungicide",1,291,1
"2377",164,2013,"SoilDrenchFungicide",1,291,1
"2378",164,2009,"SoilDrenchFungicide",1,291,1
"2379",164,2017,"SoilDrenchFungicide",1,291,1
"2380",164,2007,"SoilDrenchFungicide",1,291,1
"2381",164,2015,"SoilDrenchFungicide",1,291,1
"2382",164,2014,"SoilDrenchFungicide",1,291,1
"2383",164,2011,"SoilDrenchFungicide",1,291,1
"2384",164,2010,"SoilDrenchFungicide",1,291,1
"2385",165,2016,"Control",1,291,1
"2386",165,2018,"Control",1,291,1
"2387",165,2009,"Control",1,291,1
"2388",165,2024,"Control",1,291,1
"2389",165,2021,"Control",1,291,1
"2390",165,2014,"Control",1,291,1
"2391",165,2013,"Control",1,291,1
"2392",165,2022,"Control",1,291,1
"2393",165,2017,"Control",1,291,1
"2394",165,2015,"Control",1,291,1
"2395",165,2007,"Control",1,291,1
"2396",165,2010,"Control",1,291,1
"2397",165,2012,"Control",1,291,1
"2398",165,2011,"Control",1,291,1
"2399",165,2023,"Control",1,291,1
"2400",166,2021,"AllPesticides",3.19689331732453,295,32
"2401",166,2012,"AllPesticides",2.57907812178467,295,32
"2402",166,2016,"AllPesticides",2.65421656749339,295,32
"2403",166,2024,"AllPesticides",1.43210752377678,295,32
"2404",166,2010,"AllPesticides",4.16132366357173,295,32
"2405",166,2007,"AllPesticides",3.50121266968326,295,32
"2406",166,2011,"AllPesticides",2.52462150663952,295,32
"2407",166,2013,"AllPesticides",3.88520704707865,295,32
"2408",166,2017,"AllPesticides",3.14555078107609,295,32
"2409",166,2015,"AllPesticides",3.25330989903838,295,32
"2410",166,2023,"AllPesticides",2.42816033313858,295,32
"2411",166,2014,"AllPesticides",2.45716099262437,295,32
"2412",166,2018,"AllPesticides",3.3377357723061,295,32
"2413",166,2009,"AllPesticides",4.82366336385314,295,32
"2414",166,2022,"AllPesticides",2.36172106666517,295,32
"2415",167,2012,"Control",5.42607809414612,295,32
"2416",167,2020,"Control",1,295,32
"2417",167,2010,"Control",5.37926968126114,295,32
"2418",167,2021,"Control",3.02672895853131,295,32
"2419",167,2011,"Control",2.0493418695995,295,32
"2420",167,2023,"Control",3.47274831853167,295,32
"2421",167,2016,"Control",3.2002776450659,295,32
"2422",167,2017,"Control",2.20464299308493,295,32
"2423",167,2018,"Control",4.36507958730492,295,32
"2424",167,2013,"Control",1.52682880877235,295,32
"2425",167,2009,"Control",1.8948302056837,295,32
"2426",167,2014,"Control",6.67063671295946,295,32
"2427",167,2015,"Control",1.18906613192998,295,32
"2428",167,2024,"Control",3.70482379405149,295,32
"2429",167,2022,"Control",4.28805545837778,295,32
"2430",167,2007,"Control",3.25170658517197,295,32
"2431",168,2009,"FoliarFungicide",4.70895775989168,295,32
"2432",168,2014,"FoliarFungicide",5.55236814219679,295,32
"2433",168,2016,"FoliarFungicide",2.40567401021158,295,32
"2434",168,2024,"FoliarFungicide",3.03274298820504,295,32
"2435",168,2007,"FoliarFungicide",3.55546583767344,295,32
"2436",168,2011,"FoliarFungicide",3.50369760315429,295,32
"2437",168,2022,"FoliarFungicide",3.54644826373216,295,32
"2438",168,2017,"FoliarFungicide",3.66598326109913,295,32
"2439",168,2021,"FoliarFungicide",3.87136800726867,295,32
"2440",168,2010,"FoliarFungicide",5.07626859518967,295,32
"2441",168,2018,"FoliarFungicide",3.62058182368037,295,32
"2442",168,2012,"FoliarFungicide",2.30116779348494,295,32
"2443",168,2013,"FoliarFungicide",2.8697238179682,295,32
"2444",168,2023,"FoliarFungicide",3.33149376872479,295,32
"2445",168,2015,"FoliarFungicide",1.59173647937381,295,32
"2446",169,2018,"SoilDrenchFungicide",1.85870191887979,295,32
"2447",169,2012,"SoilDrenchFungicide",4.09448517356948,295,32
"2448",169,2009,"SoilDrenchFungicide",5.54006505514332,295,32
"2449",169,2023,"SoilDrenchFungicide",1.37778894303413,295,32
"2450",169,2014,"SoilDrenchFungicide",3.50736485939015,295,32
"2451",169,2022,"SoilDrenchFungicide",2.8710722392364,295,32
"2452",169,2007,"SoilDrenchFungicide",2.75022378953765,295,32
"2453",169,2011,"SoilDrenchFungicide",3.30885407761656,295,32
"2454",169,2017,"SoilDrenchFungicide",4.57421630361479,295,32
"2455",169,2010,"SoilDrenchFungicide",4.03460769204899,295,32
"2456",169,2013,"SoilDrenchFungicide",3.31769143461148,295,32
"2457",169,2021,"SoilDrenchFungicide",4.08424088194149,295,32
"2458",169,2016,"SoilDrenchFungicide",1.48658753456107,295,32
"2459",169,2024,"SoilDrenchFungicide",3.67112199942909,295,32
"2460",169,2015,"SoilDrenchFungicide",3.98850778585248,295,32
"2461",170,2010,"Insecticide",3.45511251465739,295,32
"2462",170,2014,"Insecticide",4.65202520566495,295,32
"2463",170,2007,"Insecticide",2.87096439489995,295,32
"2464",170,2013,"Insecticide",3.89865359368589,295,32
"2465",170,2017,"Insecticide",3.3832759166652,295,32
"2466",170,2015,"Insecticide",3.06538673000173,295,32
"2467",170,2016,"Insecticide",1.97333238995883,295,32
"2468",170,2011,"Insecticide",2.89873682382332,295,32
"2469",170,2021,"Insecticide",1.62814708110879,295,32
"2470",170,2012,"Insecticide",2.82408428490559,295,32
"2471",170,2024,"Insecticide",3.24294324556713,295,32
"2472",170,2018,"Insecticide",3.19047479612091,295,32
"2473",170,2009,"Insecticide",2.56737219800222,295,32
"2474",170,2023,"Insecticide",2.37748289053636,295,32
"2475",170,2022,"Insecticide",2.25403340495529,295,32
"2476",171,2013,"Insecticide",4.00072235624761,299,16
"2477",171,2011,"Insecticide",5.05274741629708,299,16
"2478",171,2010,"Insecticide",5.46264582565553,299,16
"2479",171,2014,"Insecticide",3.09589343460261,299,16
"2480",171,2018,"Insecticide",3.77214803341854,299,16
"2481",171,2021,"Insecticide",2.62613344067381,299,16
"2482",171,2017,"Insecticide",2.56049941091805,299,16
"2483",171,2012,"Insecticide",3.28834333975351,299,16
"2484",171,2007,"Insecticide",5.22186738923566,299,16
"2485",171,2022,"Insecticide",2.38855383134064,299,16
"2486",171,2009,"Insecticide",3.36330577523478,299,16
"2487",171,2023,"Insecticide",3.51591635457278,299,16
"2488",171,2016,"Insecticide",2.33131100752207,299,16
"2489",171,2015,"Insecticide",3.51611160217314,299,16
"2490",171,2024,"Insecticide",2.9735783199819,299,16
"2491",172,2011,"Control",3.87050323782137,299,16
"2492",172,2024,"Control",1.33223218798047,299,16
"2493",172,2017,"Control",4.76133943729513,299,16
"2494",172,2016,"Control",2.13497186632315,299,16
"2495",172,2015,"Control",4.52683604361026,299,16
"2496",172,2023,"Control",3.02110623812665,299,16
"2497",172,2021,"Control",2.65489381662374,299,16
"2498",172,2014,"Control",3.23425865552369,299,16
"2499",172,2010,"Control",5.27287361359784,299,16
"2500",172,2012,"Control",4.4018523729028,299,16
"2501",172,2018,"Control",2.39162293222767,299,16
"2502",172,2013,"Control",3.3014291287943,299,16
"2503",172,2009,"Control",3.13361047553002,299,16
"2504",172,2007,"Control",2.4981151794829,299,16
"2505",172,2022,"Control",2.18086472066493,299,16
"2506",173,2017,"AllPesticides",3.26280917334075,299,16
"2507",173,2013,"AllPesticides",3.73947164578931,299,16
"2508",173,2021,"AllPesticides",2.60339684780052,299,16
"2509",173,2015,"AllPesticides",2.16286591508573,299,16
"2510",173,2007,"AllPesticides",3.28239967357074,299,16
"2511",173,2012,"AllPesticides",3.41061338798331,299,16
"2512",173,2018,"AllPesticides",3.50127629091272,299,16
"2513",173,2016,"AllPesticides",2.48057791816296,299,16
"2514",173,2024,"AllPesticides",2.44557942116724,299,16
"2515",173,2009,"AllPesticides",2.77575510600107,299,16
"2516",173,2022,"AllPesticides",2.37266433386674,299,16
"2517",173,2010,"AllPesticides",3.57857501632233,299,16
"2518",173,2014,"AllPesticides",4.59016174511299,299,16
"2519",173,2011,"AllPesticides",2.97914526640335,299,16
"2520",173,2023,"AllPesticides",3.42044353605343,299,16
"2521",174,2016,"SoilDrenchFungicide",3.86093001492229,299,16
"2522",174,2023,"SoilDrenchFungicide",3.80195706015629,299,16
"2523",174,2022,"SoilDrenchFungicide",3.58762253685015,299,16
"2524",174,2010,"SoilDrenchFungicide",4.92777404292489,299,16
"2525",174,2013,"SoilDrenchFungicide",3.76135461971284,299,16
"2526",174,2015,"SoilDrenchFungicide",3.50265037202356,299,16
"2527",174,2024,"SoilDrenchFungicide",2.4454215077048,299,16
"2528",174,2007,"SoilDrenchFungicide",3.25111461040809,299,16
"2529",174,2009,"SoilDrenchFungicide",2.91746220586219,299,16
"2530",174,2012,"SoilDrenchFungicide",3.38202625478911,299,16
"2531",174,2014,"SoilDrenchFungicide",4.94626332288971,299,16
"2532",174,2021,"SoilDrenchFungicide",1.30799745277011,299,16
"2533",174,2017,"SoilDrenchFungicide",2.16017713032036,299,16
"2534",174,2011,"SoilDrenchFungicide",3.2112912401313,299,16
"2535",174,2018,"SoilDrenchFungicide",1.97039974359801,299,16
"2536",175,2024,"FoliarFungicide",2.35831891014444,299,16
"2537",175,2007,"FoliarFungicide",4.52032824121791,299,16
"2538",175,2021,"FoliarFungicide",3.40290481033017,299,16
"2539",175,2018,"FoliarFungicide",2.09160205777347,299,16
"2540",175,2013,"FoliarFungicide",4.34014318668053,299,16
"2541",175,2011,"FoliarFungicide",4.5352955386628,299,16
"2542",175,2017,"FoliarFungicide",4.0240513075484,299,16
"2543",175,2012,"FoliarFungicide",4.00866816368353,299,16
"2544",175,2014,"FoliarFungicide",3.84830102885826,299,16
"2545",175,2015,"FoliarFungicide",1.81118218234003,299,16
"2546",175,2009,"FoliarFungicide",3.57645081771485,299,16
"2547",175,2023,"FoliarFungicide",3.44866919448308,299,16
"2548",175,2016,"FoliarFungicide",3.86261768153416,299,16
"2549",175,2010,"FoliarFungicide",4.22615834704165,299,16
"2550",175,2022,"FoliarFungicide",3.59511954924288,299,16
"2551",176,2012,"Control",1.72401942688823,301,16
"2552",176,2024,"Control",2.24848860579184,301,16
"2553",176,2007,"Control",2.71276382022166,301,16
"2554",176,2020,"Control",1.3199134597792,301,16
"2555",176,2010,"Control",4.54731405736096,301,16
"2556",176,2013,"Control",3.97545704385231,301,16
"2557",176,2014,"Control",4.18474970918483,301,16
"2558",176,2018,"Control",2.31876822553288,301,16
"2559",176,2023,"Control",6.67887084058058,301,16
"2560",176,2022,"Control",3.6858324757181,301,16
"2561",176,2016,"Control",2.43049090873189,301,16
"2562",176,2015,"Control",4.03371190635182,301,16
"2563",176,2021,"Control",4.6546379960128,301,16
"2564",176,2017,"Control",4.54264236641948,301,16
"2565",176,2011,"Control",5.50876748491077,301,16
"2566",176,2009,"Control",3.91982048043052,301,16
"2567",177,2010,"FoliarFungicide",5.74644617072849,301,16
"2568",177,2017,"FoliarFungicide",3.55904257423566,301,16
"2569",177,2012,"FoliarFungicide",3.17701113338661,301,16
"2570",177,2011,"FoliarFungicide",6.0180487536813,301,16
"2571",177,2015,"FoliarFungicide",2.3682100006902,301,16
"2572",177,2013,"FoliarFungicide",3.95727783102834,301,16
"2573",177,2016,"FoliarFungicide",5.84449980615183,301,16
"2574",177,2022,"FoliarFungicide",2.79070003393839,301,16
"2575",177,2018,"FoliarFungicide",4.02724299362352,301,16
"2576",177,2023,"FoliarFungicide",3.49151087533755,301,16
"2577",177,2021,"FoliarFungicide",3.48543897936518,301,16
"2578",177,2014,"FoliarFungicide",4.91517431634829,301,16
"2579",177,2009,"FoliarFungicide",3.43461196147373,301,16
"2580",177,2024,"FoliarFungicide",3.50596814052688,301,16
"2581",177,2007,"FoliarFungicide",3.61473389991652,301,16
"2582",178,2023,"SoilDrenchFungicide",4.83543432907112,301,16
"2583",178,2013,"SoilDrenchFungicide",4.53957882940412,301,16
"2584",178,2024,"SoilDrenchFungicide",3.07198117251152,301,16
"2585",178,2015,"SoilDrenchFungicide",4.24625124193468,301,16
"2586",178,2016,"SoilDrenchFungicide",3.34399810703332,301,16
"2587",178,2014,"SoilDrenchFungicide",6.03601396198605,301,16
"2588",178,2012,"SoilDrenchFungicide",5.17089216491971,301,16
"2589",178,2018,"SoilDrenchFungicide",4.26410704319274,301,16
"2590",178,2011,"SoilDrenchFungicide",5.59415909034879,301,16
"2591",178,2007,"SoilDrenchFungicide",6.12207075461529,301,16
"2592",178,2009,"SoilDrenchFungicide",4.60476653830554,301,16
"2593",178,2021,"SoilDrenchFungicide",2.51990104394374,301,16
